z_mean,z_std,grp_mean,grp_std,row_mean,row_std,x_mean,x_std,av_ionrad_mean,av_ionrad_std,atom_rad_mean,atom_rad_std,atom_mass_mean,atom_mass_std,cal_atom_rad_mean,cal_atom_rad_std,cov_rad_mean,cov_rad_std,bp_mean,bp_std,rho_mean,rho_std,mp_mean,mp_std,mol_vol_mean,mol_vol_std,k_mean,k_std,vdw_mean,vdw_std,iupac_mean,iupac_std,val_mean,val_std,heat_fus_mean,heat_fus_std,heat_vap_mean,heat_vap_std,spec_heat_mean,spec_heat_std,ea_mean,ea_std,ie_mean,ie_std,p_mean,p_std,pet_mn_mean,pet_mn_std,mn_mean,mn_std,rsp_mean,rsp_std,av_rsp_mean,av_rsp_std,gtf,of,rho,Ehull,Ef,Eg
27.6,24.01332963,10.8,6.4,4,2.529822128,2.466,1.195116731,1.27,0.130230565,1.16,0.692387175,65.08824,60.12777371,1.214,0.909188649,1.234,0.703863623,1209.32,1449.363433,2.8972,2.060102172,446.48,480.1897891,22.186,8.090457589,5.815948,7.427999243,2.024,0.620503022,70,34.67563986,2.4,0.8,0.029351952,0.034129161,1.03647656,1.405977381,0.6308,0.352995411,1.01958976,0.557229278,10.320916,4.039483969,14.3412,16.88685598,69.8,38.63366408,57,36.79130332,1.573,1.361121449,0.7865,0.680560725,0.831001559,0.857142857,6.16,0,-3.609,2.221
24,20.59126028,10.8,6.4,3.8,2.4,2.478,1.179430371,1.236,0.08138796,1.13,0.650845604,55.14684,50.73821133,1.146,0.816176452,1.194,0.654632721,1111.72,1398.750537,2.7212,2.037699526,456.48,491.9884486,21.342,6.429676197,9.215948,13.57448807,1.986,0.583904102,70.2,34.34763456,2.4,0.8,0.029351952,0.034129161,1.03026056,1.404201216,0.6498,0.331465473,1.00026576,0.588059493,10.417556,3.920112068,11.9212,13.63286151,70,38.34579508,56.8,37.05347487,1.5346,1.310756514,0.7673,0.655378257,0.779630554,0.857142857,5.629,0.008,-3.636,2.28
30.4,27.695487,13.6,4.8,4.4,2.939387691,2.508,1.141479741,1.1888,0.087211008,1.08,0.588727441,72.23084,69.65171386,1.152,0.823902907,1.178,0.636691448,1074.52,1386.224511,3.5092,2.547992182,465.88,503.5516355,19.522,2.955269192,10.015948,15.10235775,2.036,0.633517166,74.2,28.18084456,2.6,0.8,0.028730352,0.03316322,1.07791656,1.420544778,0.6206,0.365661373,0.98666576,0.610291271,10.529408,3.789570565,10.6012,12.30579055,70.4,37.77618297,63,30.35786554,1.4786,1.242168201,0.7393,0.621084101,0.708315511,0.857142857,8.319,0.122,-3.709,1.775
17.6,15.10761397,15.2,2.13541565,2.8,1.166190379,3.082,0.586119442,1.1294,0.187108097,0.88,0.391918359,38.26388,35.60837996,0.776,0.453193116,0.89,0.312793862,588.942,924.8289912,2.98972,3.781627723,314.186,462.5891421,15.948,2.839023776,86.017728,171.9911361,1.606,0.105754433,92.8,10.51475154,2.4,1.356465997,0.031423952,0.044457883,0.57069096,1.035912841,0.69404,0.286050916,1.85961056,0.878720128,12.279604,2.365155222,2.3572,2.479518211,94.6,11.8253964,84,9.879271228,0.956,0.740232396,0.478,0.370116198,0.813519419,0.619047619,4.022,0.001,-0.544,2.927
19.4,18.62900964,13.4,5.713142743,3,1.549193338,2.874,0.997909816,1.21,0.232723011,0.99,0.600333241,44.15564,47.19101571,0.952,0.798082702,1.03,0.577096179,530.542,808.2891368,1.59372,1.074797876,267.2,369.1819281,21.526,8.317008116,3.617728,7.19113926,1.798,0.449906657,81,34.03527582,2.6,1.2,0.024586352,0.031501031,0.33241096,0.559658042,0.68804,0.295766135,1.62813456,1.115625628,11.806704,3.307109972,8.8572,15.43063222,83.2,34.60866943,72.8,32.01499649,1.1614,1.140011333,0.5807,0.570005667,0.953207671,0.619047619,3.626,0.479,-1.307,0
24.2,28.11689883,15.4,1.743559577,3,1.549193338,3.096,0.558626888,1.161,0.190588562,0.86,0.355527777,56.80824,72.28461116,0.788,0.476378001,0.864,0.267252689,227.918,209.0920624,3.59852,4.991552757,114.064,75.24435118,16.712,1.311051486,1.677728,3.31114308,1.572,0.089755223,93.2,9.724196625,2.6,1.2,0.012755232,0.013147558,0.16499336,0.225808881,0.67494,0.317521172,1.49557056,1.306994509,12.851864,1.233185026,1.9212,1.638741273,95.2,10.6282642,85.2,7.6,0.963,0.753661728,0.4815,0.376830864,0.868285533,0.619047619,4.831,0.022,-0.592,3.071
12,4.939635614,13.2,6.112282716,2.6,0.8,2.86,1.025748507,1.216,0.240133296,1,0.619677335,22.7099,8.391275027,0.932,0.758561797,1.006,0.530644891,308.342,366.396443,1.06292,0.497857596,134.506,110.6786345,23.082,11.42900591,20.017728,39.99113659,1.812,0.477384541,80.2,35.63369192,2.4,1.356465997,0.012838112,0.013217565,0.20166776,0.298752961,0.79844,0.171973877,1.69950456,1.026274028,11.632496,3.654610101,9.5972,16.9098242,82.4,36.20828634,71.6,34.40697604,1.219,1.253400973,0.6095,0.626700487,0.9636063,0.619047619,2.199,0.02,-1.281,5.561
13.2,6.85273668,14.4,3.720215048,2.6,0.8,3.006,0.736032608,1.0416,0.270721702,0.84,0.32,27.67785,15.57388869,0.768,0.437785336,0.878,0.291506432,568.742,884.5112096,2.38572,2.58836512,371,575.7797635,15.364,4.007016845,1.577728,3.111143535,1.752,0.360188839,90.6,14.88086019,3,1.264911064,0.035360752,0.052084776,0.49817096,0.890931176,0.74284,0.215751205,1.59540256,1.160182259,12.251168,2.421711304,2.7972,3.344259942,92.4,16.21850795,81.4,14.94790955,0.925,0.681035976,0.4625,0.340517988,0.661352813,0.619047619,2.245,0.448,-0.848,2.058
9.6,3.720215048,16,0.632455532,2.2,0.4,3.304,0.170833252,1.038,0.276,0.69,0.156204994,19.49158,8.017939891,0.558,0.120066648,0.742,0.140342438,117.414,61.05087177,1.14192,0.490033494,79.81,46.0060909,16.602,1.531044088,0.022894,0.007003027,1.572,0.089755223,96.6,3.2,2.8,1.166190379,0.008756272,0.012210425,0.04811184,0.028887396,0.85504,0.194160363,1.58471056,1.175161006,13.671192,0.4996266,1.1372,0.534021123,100.4,0.8,87.4,3.826225294,0.589,0.212494706,0.2945,0.106247353,0.655113636,0.619047619,1.885,0,-0.727,2.943
10.4,3.498571137,13.2,6.112282716,2.4,0.489897949,2.882,0.98200611,1.144,0.186075254,0.92,0.466476152,21.288194,7.582230751,0.826,0.550258121,0.932,0.389789687,333.142,415.4515017,1.08532,0.490509133,141.374,123.3427724,18.65,2.565026316,28.017728,55.99113642,1.716,0.290970789,80.4,35.23407442,2.4,1.356465997,0.013397552,0.013733172,0.24476536,0.384669323,0.89304,0.239856637,1.70879576,1.01553992,11.79218,3.336074314,5.7392,9.200891574,82.6,35.80837891,71.4,34.80574665,1.011,0.846247009,0.5055,0.423123504,0.83882275,0.619047619,2.362,0.004,-1.213,5.619
15.6,11.25344392,13.2,6.112282716,2.8,1.166190379,2.86,1.025748507,1.244,0.278969532,1.09,0.795235814,33.7838,26.91793727,0.976,0.845567265,1.04,0.59652326,294.142,338.3800027,1.19812,0.514807904,129.692,101.967502,25.046,15.3570044,11.617728,23.19113701,1.868,0.587789078,80,36.03331792,2.4,1.356465997,0.012548032,0.012980154,0.18944296,0.274414295,0.71984,0.246579039,1.69639456,1.029916911,11.59979,3.719869258,10.3772,18.46911266,82.2,36.6081958,71.8,34.0082343,1.301,1.41532823,0.6505,0.707664115,1.012133236,0.619047619,2.933,0.034,-1.272,5.315
23.2,26.1335034,14.4,3.720215048,3,1.549193338,3.076,0.597916382,1.0544,0.252724039,0.83,0.302654919,53.93164,66.56544974,0.822,0.542453685,0.902,0.3344488,1275.742,2297.353019,5.09572,7.977018967,759,1350.75769,15.666,3.403019835,9.617728,19.19113722,1.758,0.371827917,90.2,15.67673435,3.6,2.059126028,0.076386352,0.133283521,1.50309096,2.900482476,0.67444,0.318364782,1.62921056,1.114195965,12.331064,2.262847191,2.8572,3.46277498,92,17.01763791,81.8,14.16192077,1.017,0.857872951,0.5085,0.428936475,0.683536555,0.619047619,4.09,0,-1.863,3.58
24.4,28.51385628,15.6,1.356465997,3,1.549193338,3.02,0.708350196,1.1786,0.201295405,0.94,0.504380809,57.5669,73.79383585,0.758,0.418588103,0.89,0.312793862,451.142,649.9926448,3.26172,4.321665947,182.6,202.3219612,17.338,0.060133186,9.217728,18.39113727,1.654,0.177042368,93.8,8.541662602,2.8,1.166190379,0.016712752,0.017953483,0.38421096,0.663154392,0.67284,0.32107037,1.63921056,1.101021543,11.986004,2.949678269,2.4372,2.635992898,96,9.033271833,86.2,5.775811631,0.928,0.686743038,0.464,0.343371519,0.898788178,0.619047619,5.072,0.021,-0.85,4.362
21.4,18.8,11.8,5.6,3.2,1.6,2.618,1.054294077,1.2076,0.237164584,1.06,0.617575906,48.851678,47.25957257,1.098,0.821520541,1.078,0.584205443,1122.72,1308.002762,3.3394,2.894762899,586.48,694.98765,19.382,10.26132233,23.615948,38.82122389,1.928,0.507480049,74.2,32.73163607,2.4,0.8,0.051522352,0.065999666,1.08827656,1.501925426,0.6766,0.304634601,1.03798976,0.543427829,10.789376,3.56576724,9.9212,15.1136929,76.2,34.24266345,65.6,30.44733157,1.3634,1.183924085,0.6817,0.591962043,0.958847953,0.60952381,5.984,0,-2.071,0
23.4,22.53530563,13.8,2.856571371,3.6,2.332380758,2.684,0.949138557,1.1358,0.190565894,0.98,0.482286222,53.886278,56.79552535,1.048,0.736,1.032,0.501134712,1262.12,1439.810658,4.3476,3.576243705,722.48,818.2110202,15.552,4.486742248,22.215948,39.1235489,1.954,0.547123386,79.2,23.6507928,2.6,0.8,0.057945552,0.070169928,1.37835656,1.674053507,0.669,0.316546363,1.07946576,0.477585627,10.934816,3.343183032,6.8812,9.183409441,78.2,30.65550522,70,22.50333309,1.2786,1.041486361,0.6393,0.52074318,0.833674711,0.60952381,8.516,0.012,-2.672,1.37
23.8,23.29291738,14.2,2.712931993,3.6,2.332380758,2.688,0.942982502,1.1156,0.195298336,0.98,0.482286222,54.838078,58.61836295,1.044,0.729317489,1.026,0.490534402,1322.32,1509.147985,4.4506,3.701061394,746.88,847.6896187,15.442,4.406642259,23.015948,38.92642498,1.95,0.540888158,78.8,24.35077001,2.6,0.8,0.076179152,0.091291542,1.38871656,1.683576399,0.6692,0.316229284,1.07126576,0.490191217,10.968576,3.293039248,6.5212,8.495167624,77.8,31.36494859,70.8,21.13196631,1.2742,1.03431937,0.6371,0.517159685,0.798458841,0.60952381,8.807,0.016,-2.692,1.443
22.8,21.40467239,13.2,3.42928564,3.6,2.332380758,2.68,0.955321935,1.1494,0.192157852,1,0.514781507,51.779078,52.78021597,1.054,0.746072383,1.044,0.522516985,1054.12,1260.838074,3.6862,2.996508195,606.28,707.7791927,17.544,7.055479006,22.815948,38.96964127,1.958,0.553404012,79.8,22.61327044,2.6,0.8,0.054215952,0.067482648,1.16079656,1.526217209,0.672,0.311810199,1.03186576,0.553539349,10.881116,3.424174196,7.5212,10.417556,77,32.79634126,68.8,24.6121921,1.2854,1.052611343,0.6427,0.526305672,0.857384406,0.60952381,7.653,0.012,-2.249,0
23,21.78072542,13.4,3.2,3.6,2.332380758,2.68,0.955321935,1.1246,0.192157852,0.99,0.498397432,52.836278,54.79099273,1.058,0.752818703,1.04,0.515363949,1398.72,1605.854846,4.2176,3.429903066,703.48,796.572353,15.73,4.635584106,22.215948,39.1235489,1.95,0.540888158,79.6,22.95735176,2.6,0.8,0.055666352,0.068443693,1.43015656,1.723633733,0.6836,0.293931693,1.03606576,0.546595187,10.977056,3.280541826,6.6812,8.800425499,78.8,29.6,69.2,23.90313787,1.283,1.048678216,0.6415,0.524339108,0.81414908,0.60952381,7.985,0.174,-2.437,0.175
23.6,22.91375133,14,2.75680975,3.6,2.332380758,2.686,0.946057081,1.1178,0.194381481,0.98,0.482286222,54.372342,57.72575832,1.044,0.729317489,1.032,0.501134712,1292.72,1474.234183,4.3964,3.634459608,733.28,831.0344551,15.498,4.446240659,23.215948,38.88727533,1.958,0.553404012,79,24,2.6,0.8,0.070170352,0.083165272,1.34727656,1.64671914,0.6686,0.317181084,1.07746576,0.480639047,10.951336,3.318568873,6.7012,8.838656061,78,31.00967591,70.4,21.81375713,1.2762,1.037573978,0.6381,0.518786989,0.802294233,0.60952381,8.237,0.016,-2.681,0
21.6,19.16872453,12,5.253570215,3.6,2.332380758,2.66,0.98663063,1.144,0.191064387,1.02,0.548270006,49.167372,47.85110351,1.044,0.729317489,1.062,0.554991892,1442.72,1665.367955,3.8666,3.109870132,625.08,721.7280773,16.228,5.160811564,22.615948,39.01691069,1.988,0.601810601,81,20.59126028,2.6,0.8,0.047999952,0.064689078,1.62699656,1.951108202,0.6746,0.30774119,1.10306576,0.442695705,10.862416,3.452716099,8.2012,11.7396014,80,27.52453451,66.4,28.96618718,1.299,1.075032093,0.6495,0.537516046,0.847970262,0.60952381,6.915,0,-2.661,0.279
24.4,24.43440198,14.8,2.925747768,3.6,2.332380758,2.694,0.933800835,1.1098,0.198163973,0.98,0.482286222,56.379678,61.5811236,1.026,0.69958845,1.022,0.483503878,1429.12,1646.700534,4.6056,3.901887933,771.48,879.1531343,15.306,4.321062832,23.215948,38.88727533,1.918,0.492844803,78.2,25.41180828,2.6,0.8,0.080530352,0.097678337,1.65807656,1.991769067,0.6664,0.320685266,1.07706576,0.481251396,10.832216,3.499163013,6.3612,8.191035158,77.4,32.07865334,72,19.14157778,1.2674,1.023293233,0.6337,0.511646616,0.788347353,0.60952381,9.28,0.022,-2.718,0
15.2,8.840814442,12.8,3.969886648,2.8,0.979795897,2.75,0.851492807,1.0392,0.273073177,0.91,0.38,32.373888,20.09432508,0.914,0.532300667,0.926,0.32836565,1160.92,1339.648304,4.1314,3.340499759,690.28,782.2738303,13.22,5.075001478,21.575948,39.3274318,1.882,0.443639493,83.8,16.27759196,2.8,0.979795897,0.062296752,0.07413519,1.25403656,1.576621913,0.7314,0.230493037,1.00525776,0.598400283,11.23384,2.923480225,3.8612,3.794608934,85.4,19.14784583,74.2,15.79113675,1.127,0.813244121,0.5635,0.40662206,0.665266143,0.60952381,5.34,0,-1.714,1.035
22.2,20.28201173,12.6,4.270831301,3.6,2.332380758,2.668,0.9740308,1.1648,0.198496751,1,0.514781507,50.234678,49.8582059,1.004,0.664096379,1.05,0.533291665,1368.72,1566.816194,3.9974,3.214967782,645.88,739.0855496,15.868,4.76610281,23.415948,38.85220461,1.982,0.591959458,80.4,21.59259132,2.6,0.8,0.049657552,0.065214373,1.38871656,1.683576399,0.6736,0.309302182,1.39246576,0.405672855,10.852036,3.468631827,8.2612,11.85666466,79.4,28.55591007,67.6,26.77013261,1.2922,1.063793852,0.6461,0.531896926,0.884232148,0.60952381,7.202,0,-2.582,0
22,19.90979658,12.4,4.586937976,3.6,2.332380758,2.666,0.977171428,1.1216,0.193023936,1,0.514781507,49.567808,48.60286239,1.086,0.800689703,1.054,0.540503469,1406.72,1616.482065,3.9654,3.187592734,628.08,724.1097552,15.91,4.808267879,22.615948,39.01691069,1.976,0.582188973,80.6,21.25652841,2.8,0.979795897,0.049243152,0.065067613,1.48195656,1.777874367,0.6742,0.308364979,1.20186576,0.331559124,10.841636,3.484629355,7.6212,10.61137281,79.6,28.21063629,67.2,27.49836359,1.2942,1.06709351,0.6471,0.533546755,0.808919,0.60952381,7.39,0.147,-2.431,0.089
22.6,21.02950308,13,3.687817783,3.6,2.332380758,2.674,0.964647086,1.1554,0.194071739,1,0.514781507,51.458278,52.17168008,1.068,0.769789582,1.044,0.522516985,1109.32,1297.785021,4.108,3.317360758,655.48,747.7416623,15.746,4.650064946,22.615948,39.01691069,1.966,0.566095398,80,22.27105745,2.6,0.8,0.052558352,0.066522343,1.16079656,1.526217209,0.6748,0.307429602,1.04226576,0.536420398,10.875756,3.432337792,7.7412,10.8442494,79,29.25064102,68.4,25.32666579,1.287,1.055237414,0.6435,0.527618707,0.867844565,0.60952381,7.809,0,-2.629,0
17.8,12.49639948,11.8,5.6,3,1.264911064,2.63,1.034717353,1.1736,0.204127019,1.03,0.565331761,38.910278,29.48992714,1.03,0.706144461,1.038,0.511796835,1025.12,1244.915905,3.1634,2.905770989,596.48,701.1977136,18.538,8.743386987,27.015948,38.92478616,1.89,0.454048456,74.4,32.35799747,2.4,0.8,0.051522352,0.065999666,1.08206056,1.500477464,0.6956,0.276270592,1.01866576,0.575616563,10.886016,3.416723569,7.5012,10.37882079,76.4,33.87978748,65.4,30.81947436,1.325,1.118485583,0.6625,0.559242792,0.899573716,0.60952381,5.425,0.007,-2.032,0
23.2,22.1576172,13.6,3.006659276,3.6,2.332380758,2.66,0.98663063,1.106,0.200383632,0.98,0.482286222,53.171348,55.42989972,1.042,0.725986226,1.036,0.508236166,1394.72,1600.574755,4.2812,3.499849048,712.28,806.4440623,15.61,4.5327078,22.215948,39.1235489,1.966,0.566095398,79.4,23.30321866,2.6,0.8,0.057323952,0.069673806,1.40943656,1.703218745,0.672,0.311810199,1.24126576,0.312085038,10.919796,3.365687523,7.0812,9.567786001,78.6,29.95062604,69.6,23.2,1.281,1.045406141,0.6405,0.522703071,0.781722586,0.60952381,8.33,0.009,-2.663,1.402
14.6,8.236504113,12.2,4.915282291,2.8,0.979795897,2.748,0.854316101,1.08,0.222048643,0.91,0.38,30.959678,18.65371097,0.944,0.573327132,0.968,0.392244822,1406.12,1615.681952,3.5388,2.933722714,774.68,883.3649991,13.878,4.445511894,24.415948,38.7383777,1.884,0.446210713,82,18.97366596,2.8,0.979795897,0.073692752,0.087820759,1.67879656,2.019484522,0.7396,0.22193837,1.02486576,0.565200789,11.112656,3.086492126,4.9012,5.499650985,83.6,21.70345595,72.4,18.49972973,1.199,0.916239052,0.5995,0.458119526,0.736395228,0.60952381,4.863,0.003,-2.684,0
24,23.67276917,14.4,2.727636339,3.6,2.332380758,2.69,0.93991489,1.1286,0.191289937,0.98,0.482286222,55.17312,59.26122635,1.036,0.716033519,1.028,0.494060725,1138.72,1320.811942,4.5016,3.76550531,750.08,851.6873943,15.57,4.500737717,23.415948,38.85220461,1.952,0.544,78.6,24.70303625,2.6,0.8,0.069755952,0.08263981,1.31619656,1.621308249,0.6676,0.31877114,1.21506576,0.323030582,10.983898,3.27048771,6.3412,8.153104008,77.6,31.72128623,71.2,20.45873896,1.2718,1.030420768,0.6359,0.515210384,0.82112252,0.60952381,8.49,0.026,-2.699,0.071
18,12.82185634,12,5.253570215,3,1.264911064,2.684,0.949138557,1.1176,0.194460896,0.99,0.498397432,39.167448,29.91611116,1.016,0.683333008,1.028,0.494060725,1415.92,1628.811953,3.5318,2.931445063,746.28,846.943319,15.726,4.631991364,23.415948,38.85220461,1.942,0.528560309,81.2,20.26228023,2.6,0.8,0.058567152,0.070684436,1.58555656,1.898705629,0.6952,0.276843927,1.07046576,0.491433021,10.990456,3.260875725,6.5212,8.495167624,78.4,30.30247515,66.2,29.33530296,1.271,1.029122928,0.6355,0.514561464,0.801945561,0.60952381,5.787,0,-2.661,0
24.2,24.05327421,14.6,2.8,3.6,2.332380758,2.66,0.98663063,1.1264,0.191726472,0.98,0.482286222,55.994278,60.83931137,1.036,0.716033519,1.022,0.483503878,987.92,1228.205153,3.9514,3.175947518,605.88,707.5011305,16.718,5.799408246,27.815948,39.12126609,1.94,0.525509277,78.4,25.05673562,2.6,0.8,0.050900752,0.065715429,1.12971656,1.514153846,0.6664,0.320685266,1.00506576,0.598728967,10.997868,3.25004154,6.1812,7.850394191,76.8,33.15659814,71.6,19.79494885,1.269,1.025882059,0.6345,0.51294103,0.817287128,0.60952381,9.003,0,-2.239,0
20.8,18.65904606,11.2,6.013318551,3.2,1.6,2.574,1.088220566,1.242,0.175316856,1.07,0.622575297,47.46426,47.04457856,1.126,0.837653866,1.104,0.594528385,1071.52,1228.268502,2.9874,2.227241756,668.88,839.5721348,19.494,10.12410115,22.415948,36.46266171,1.938,0.517084132,72.4,33.3202641,2.8,1.6,0.060431952,0.082134187,1.01368456,1.3641149,0.682,0.300263884,1.03878976,0.542876396,10.566476,3.769613729,10.7412,15.07124895,74.8,34.85053802,63.8,31.10241148,1.4474,1.241051586,0.7237,0.620525793,0.883883476,0.746031746,5.885,0.085,-2.547,0
13.6,6.97423831,11.2,6.013318551,2.8,0.979795897,2.596,1.054544451,1.172,0.124963995,1,0.505964426,28.01446,15.19034598,1.008,0.652699012,1.026,0.463275296,994.32,1169.207578,2.5954,2.272783192,691.88,849.8405083,17.102,6.007157065,58.815948,79.42219265,1.864,0.423631916,72.8,32.60920116,2.8,1.6,0.061550832,0.082469786,1.04476456,1.375434316,0.7672,0.19471456,1.01477576,0.583066596,10.746768,3.52266404,7.3612,8.77944514,75.2,34.15494108,63.4,31.80943256,1.367,1.118823489,0.6835,0.559411745,0.771389216,0.746031746,4.223,0.056,-2.631,0.6
21.2,19.41545776,11.6,5.425863987,3.6,2.332380758,2.62,1.01870506,1.16,0.130230565,1.01,0.521919534,48.02206,48.11120252,1.04,0.69982855,1.082,0.556215785,1369.52,1581.917063,3.6232,2.691116973,682.48,845.3565364,16,4.570728607,21.015948,36.73867654,1.978,0.577179348,79,22.36962226,3.2,1.6,0.055251952,0.081368253,1.44880456,1.731523711,0.6794,0.304410644,1.12386576,0.414151798,10.631876,3.677865088,8.7212,11.2459145,78.4,28.78610776,65,29.01034298,1.3806,1.138825465,0.6903,0.569412733,0.752104485,0.746031746,6.509,0.052,-3.114,0
22.8,22.47131505,13.2,3.919183588,3.6,2.332380758,2.64,0.989626192,1.1702,0.125475735,0.99,0.490306027,52.49886,56.73999526,1.076,0.755820084,1.058,0.515457079,1210.92,1372.990014,3.9956,3.174940226,804.88,932.1641538,15.664,4.26514525,21.015948,36.73867654,1.964,0.555575377,77.4,24.82418176,3,1.549193338,0.066855152,0.084849463,1.30376456,1.565490312,0.6744,0.312473743,1.08026576,0.476888504,10.711916,3.56889361,7.7012,9.382933494,76.8,31.42228509,68.2,23.71834733,1.3626,1.112417655,0.6813,0.556208828,0.768496506,0.746031746,7.65,0.163,-3.037,2.494
23.2,23.24134247,13.6,3.878143886,3.6,2.332380758,2.644,0.983902434,1.15,0.137695316,0.99,0.490306027,53.45066,58.58710545,1.072,0.749463808,1.052,0.505466122,1271.12,1447.666733,4.0986,3.32582228,829.28,956.0425229,15.554,4.183747602,21.815948,36.55495639,1.96,0.549508872,77,25.46369965,3,1.549193338,0.085088752,0.101414249,1.31412456,1.57615983,0.6746,0.312149067,1.07206576,0.489525448,10.745676,3.524100809,7.3412,8.744295567,76.4,32.09735192,69,22.48555092,1.3582,1.106044737,0.6791,0.553022368,0.736033877,0.746031746,7.908,0.399,-2.825,2.512
22.4,21.70345595,12.8,4.118252056,3.6,2.332380758,2.636,0.995381334,1.159,0.130858702,1,0.505964426,51.44886,54.70680641,1.086,0.771844544,1.066,0.52890831,1347.52,1550.7432,3.8656,2.993900706,785.88,914.9423204,15.842,4.416941929,21.015948,36.73867654,1.96,0.549508872,77.8,24.19421418,3,1.549193338,0.064575952,0.083670575,1.35556456,1.620785534,0.689,0.289268733,1.03686576,0.546049772,10.754156,3.512963717,7.5012,9.026622899,77.4,30.42104535,67.4,24.99279896,1.367,1.118823489,0.6835,0.559411745,0.750497425,0.746031746,7.307,0,-3.185,2.416
23,22.8560714,13.4,3.878143886,3.6,2.332380758,2.642,0.986760356,1.1522,0.135835783,0.99,0.490306027,52.984924,57.68281619,1.072,0.749463808,1.058,0.515457079,1241.52,1410.1584,4.0444,3.245670692,815.68,942.4962396,15.61,4.223950757,22.015948,36.51983649,1.968,0.561690306,77.2,25.14279221,3,1.549193338,0.079079952,0.094732459,1.27268456,1.534715628,0.674,0.313123618,1.07826576,0.479949694,10.728436,3.546884942,7.5212,9.062089878,76.6,31.75909319,68.6,23.09632005,1.3602,1.108937401,0.6801,0.554468701,0.739569411,0.746031746,7.776,0.171,-3.041,2.499
21,19.03680645,11.4,5.713142743,3.6,2.332380758,2.616,1.024609194,1.1784,0.123976772,1.03,0.554616985,47.779954,47.64797245,1.072,0.749463808,1.088,0.566582739,1391.52,1613.688543,3.5146,2.573595664,707.48,858.1396586,16.34,4.954105368,21.415948,36.63819858,1.998,0.608946631,79.2,22.07623156,3,1.549193338,0.056909552,0.081470927,1.55240456,1.868748538,0.68,0.30345082,1.10386576,0.441900828,10.639516,3.667301645,9.0212,11.80499356,78.6,28.464715,64.6,29.70252515,1.383,1.142386099,0.6915,0.57119305,0.781674405,0.746031746,6.56,0.085,-3.113,1.922
23.8,24.4,14.2,4.118252056,3.6,2.332380758,2.65,0.97537685,1.1442,0.143131268,0.99,0.490306027,54.99226,61.58610981,1.054,0.721265554,1.048,0.498854688,1377.92,1593.979391,4.2536,3.563297327,853.88,981.985626,15.418,4.097230284,22.015948,36.51983649,1.928,0.50292743,76.4,26.43936459,3,1.549193338,0.089439952,0.106837385,1.58348456,1.912375103,0.6718,0.316710215,1.07786576,0.480563587,10.609316,3.709249455,7.1812,8.46464937,76,32.77804143,70.2,20.73065363,1.3514,1.096261757,0.6757,0.548130879,0.726712924,0.746031746,8.315,0,-3.266,2.534
